id,sender_id,receiver_id,content,content_type,timestamp,status
1122,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Good morning!,TEXT,2025-02-12 20:22:10.817,PENDING
1123,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-02-28 14:24:10.817,DELIVERED
1124,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's go for lunch.,TEXT,2025-02-12 22:24:10.817,PENDING
1125,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-03-02 14:18:10.817,READ
1126,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-03-09 14:32:10.817,DELETED
1127,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Have a great day!,TEXT,2025-02-25 15:02:10.817,PENDING
1128,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-02-17 10:52:10.817,DELETED
1129,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-03-03 13:35:10.817,READ
1130,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,Good night!,TEXT,2025-03-04 04:48:10.817,PENDING
1131,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-02-22 19:35:10.817,DELETED
1132,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-02-12 21:01:10.817,PENDING
1133,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,I'll be there in 10 mins.,TEXT,2025-02-15 05:35:10.817,DELIVERED
1134,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,I'll be there in 10 mins.,TEXT,2025-03-01 19:10:10.817,DELETED
1135,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,See you later.,TEXT,2025-03-07 19:38:10.817,DELIVERED
1136,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's meet tomorrow.,TEXT,2025-03-12 02:44:10.817,PENDING
1137,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Call me when you're free.,TEXT,2025-03-08 02:00:10.817,READ
1138,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,What's up?,TEXT,2025-02-27 19:59:10.817,DELETED
1139,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Take care!,TEXT,2025-02-11 14:19:10.817,READ
1140,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Happy Birthday!,TEXT,2025-03-05 14:51:10.817,PENDING
1141,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-02-11 20:06:10.817,READ
1142,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-18 07:06:10.817,READ
1143,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Congratulations on your achievement!,TEXT,2025-03-03 23:58:10.817,DELIVERED
1144,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Congratulations on your achievement!,TEXT,2025-02-20 02:55:10.817,DELIVERED
1145,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-02-27 18:33:10.817,PENDING
1146,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-03-02 09:50:10.817,DELIVERED
1147,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,"Hey, how are you?",TEXT,2025-03-10 21:20:10.817,READ
1148,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Let's meet tomorrow.,TEXT,2025-03-01 01:56:10.817,DELIVERED
1149,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Where are you?,TEXT,2025-03-01 15:31:10.817,DELIVERED
1150,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-03-08 06:25:10.817,DELETED
1151,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Did you complete the task?,TEXT,2025-03-12 06:26:10.817,DELETED
1152,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,ff1f145b-9dd1-447c-91af-7502c17775e3,What's up?,TEXT,2025-03-03 07:39:10.817,READ
1153,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Congratulations on your achievement!,TEXT,2025-03-11 11:26:10.817,DELETED
1154,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Happy Birthday!,TEXT,2025-03-11 20:29:10.817,DELETED
1155,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Did you complete the task?,TEXT,2025-02-28 20:44:10.817,READ
1156,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Good morning!,TEXT,2025-02-25 17:17:10.817,DELETED
1157,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's go for lunch.,TEXT,2025-03-08 20:54:10.817,DELIVERED
1158,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-03-08 07:19:10.817,DELETED
1159,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-03-05 00:16:10.817,READ
1160,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,Call me when you're free.,TEXT,2025-02-11 01:37:10.817,DELETED
1161,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Good night!,TEXT,2025-02-16 19:55:10.817,DELETED
1162,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-03-12 13:41:10.817,DELIVERED
1163,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,See you later.,TEXT,2025-02-20 06:37:10.817,DELIVERED
1164,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,See you later.,TEXT,2025-02-20 16:44:10.817,DELIVERED
1165,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-12 19:16:10.817,READ
1166,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Call me when you're free.,TEXT,2025-03-07 17:03:10.817,READ
1167,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,See you later.,TEXT,2025-02-17 13:21:10.817,READ
1168,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-03-09 16:39:10.817,PENDING
1169,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Happy Birthday!,TEXT,2025-02-25 17:38:10.817,DELETED
1170,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-02-10 16:31:10.817,PENDING
1171,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Call me when you're free.,TEXT,2025-03-12 12:55:10.817,READ
1172,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Where are you?,TEXT,2025-03-03 13:06:10.817,DELETED
1173,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Where are you?,TEXT,2025-02-14 12:09:10.817,PENDING
1174,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,Take care!,TEXT,2025-03-01 07:24:10.817,DELIVERED
1175,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,I'll be there in 10 mins.,TEXT,2025-02-27 09:28:10.817,DELIVERED
1176,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Congratulations on your achievement!,TEXT,2025-02-15 08:59:10.817,READ
1177,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Where are you?,TEXT,2025-03-09 14:43:10.817,READ
1178,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Call me when you're free.,TEXT,2025-02-12 19:47:10.817,DELIVERED
1179,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,Good morning!,TEXT,2025-02-11 20:00:10.817,READ
1180,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Call me when you're free.,TEXT,2025-03-04 13:20:10.817,READ
1181,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,I'll be there in 10 mins.,TEXT,2025-02-15 05:05:10.817,READ
1182,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Let's meet tomorrow.,TEXT,2025-03-10 09:10:10.817,DELETED
1183,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-02-23 00:22:10.817,PENDING
1184,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-02-17 19:52:10.817,PENDING
1185,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,See you later.,TEXT,2025-02-24 23:36:10.817,DELETED
1186,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-02-14 18:49:10.817,DELETED
1187,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Good night!,TEXT,2025-02-26 07:03:10.817,READ
1188,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Happy Birthday!,TEXT,2025-02-27 22:03:10.817,READ
1189,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,"Hey, how are you?",TEXT,2025-02-25 18:25:10.817,READ
1190,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-03-09 18:02:10.817,DELIVERED
1191,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-02-17 12:21:10.817,PENDING
1192,ff1f145b-9dd1-447c-91af-7502c17775e3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Call me when you're free.,TEXT,2025-03-05 03:37:10.817,READ
1193,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-02-17 11:53:10.817,READ
1194,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-02-24 17:02:10.817,PENDING
1195,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Where are you?,TEXT,2025-02-24 21:01:10.817,DELIVERED
1196,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,I'll be there in 10 mins.,TEXT,2025-02-21 06:11:10.817,READ
1197,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-02-15 10:45:10.817,PENDING
1198,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-03-02 12:26:10.817,READ
1199,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Good night!,TEXT,2025-03-09 09:55:10.817,DELETED
1200,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,Did you complete the task?,TEXT,2025-02-18 09:48:10.817,DELETED
1201,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,I'll be there in 10 mins.,TEXT,2025-03-08 02:12:10.817,DELIVERED
1202,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-02-17 15:37:10.817,DELETED
1203,d26b7a65-19a4-4143-a8b2-3ce289b06405,e12d414f-869e-4944-b7fc-92bad20398a3,Congratulations on your achievement!,TEXT,2025-03-10 11:46:10.817,READ
1204,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Congratulations on your achievement!,TEXT,2025-02-28 16:25:10.817,DELIVERED
1205,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Where are you?,TEXT,2025-03-01 00:26:10.817,DELETED
1206,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,See you later.,TEXT,2025-02-21 13:02:10.817,READ
1207,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,See you later.,TEXT,2025-02-21 04:32:10.817,READ
1208,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's go for lunch.,TEXT,2025-02-15 23:19:10.817,READ
1209,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Let's meet tomorrow.,TEXT,2025-03-02 17:34:10.817,READ
1210,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-03-05 19:34:10.817,DELETED
1211,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,Where are you?,TEXT,2025-02-20 09:31:10.817,PENDING
1212,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's go for lunch.,TEXT,2025-03-08 02:58:10.817,READ
1213,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,I'll be there in 10 mins.,TEXT,2025-02-15 22:31:10.817,DELIVERED
1214,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-02-23 05:06:10.817,PENDING
1215,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-02-27 00:19:10.817,DELIVERED
1216,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-02-20 21:57:10.817,DELIVERED
1217,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Good morning!,TEXT,2025-03-10 03:22:10.817,DELIVERED
1218,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Congratulations on your achievement!,TEXT,2025-03-03 20:32:10.817,PENDING
1219,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Good night!,TEXT,2025-02-11 18:01:10.817,READ
1220,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-03-04 11:52:10.817,PENDING
1221,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-25 01:25:10.817,READ
1222,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-02-28 05:15:10.817,DELIVERED
1223,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,See you later.,TEXT,2025-03-05 04:40:10.817,DELETED
1224,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Happy Birthday!,TEXT,2025-03-06 20:02:10.817,DELIVERED
1225,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Did you complete the task?,TEXT,2025-02-17 15:52:10.817,READ
1226,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Take care!,TEXT,2025-02-25 12:14:10.817,DELETED
1227,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Congratulations on your achievement!,TEXT,2025-03-07 23:25:10.817,READ
1228,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,See you later.,TEXT,2025-02-11 00:12:10.817,DELIVERED
1229,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Let's meet tomorrow.,TEXT,2025-02-18 21:15:10.817,PENDING
1230,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,Congratulations on your achievement!,TEXT,2025-03-10 17:09:10.817,DELETED
1231,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,See you later.,TEXT,2025-03-09 00:39:10.817,DELIVERED
1232,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Where are you?,TEXT,2025-02-25 18:43:10.817,DELETED
1233,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-15 01:02:10.817,PENDING
1234,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Good night!,TEXT,2025-02-28 15:49:10.817,READ
1235,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-03-05 02:22:10.817,READ
1236,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,See you later.,TEXT,2025-02-24 20:21:10.817,READ
1237,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Happy Birthday!,TEXT,2025-03-08 20:23:10.817,PENDING
1238,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's go for lunch.,TEXT,2025-02-11 17:21:10.817,PENDING
1239,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,What's up?,TEXT,2025-03-08 11:40:10.817,DELETED
1240,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,"Hey, how are you?",TEXT,2025-03-04 13:44:10.817,DELETED
1241,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's go for lunch.,TEXT,2025-02-20 14:35:10.817,READ
1242,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Congratulations on your achievement!,TEXT,2025-02-16 14:34:10.817,PENDING
1243,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-02-25 12:22:10.817,DELETED
1244,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-02-16 15:54:10.817,DELETED
1245,ff1f145b-9dd1-447c-91af-7502c17775e3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Take care!,TEXT,2025-02-18 16:20:10.817,PENDING
1246,ff1f145b-9dd1-447c-91af-7502c17775e3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Let's go for lunch.,TEXT,2025-03-08 17:37:10.817,DELETED
1247,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-02-22 12:26:10.817,PENDING
1248,ff1f145b-9dd1-447c-91af-7502c17775e3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-02-15 15:01:10.817,READ
1249,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Did you complete the task?,TEXT,2025-03-03 20:21:10.817,DELETED
1250,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,What's up?,TEXT,2025-03-10 10:47:10.817,DELETED
1251,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-02-28 00:25:10.817,PENDING
1252,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-02-28 02:50:10.817,DELETED
1253,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-02-24 05:38:10.817,DELETED
1254,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,What's up?,TEXT,2025-03-12 00:52:10.817,DELIVERED
1255,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-03-04 00:41:10.817,PENDING
1256,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Happy Birthday!,TEXT,2025-02-11 14:54:10.817,PENDING
1257,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-03-08 04:58:10.817,DELETED
1258,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-02-23 04:30:10.817,DELIVERED
1259,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-03-06 16:51:10.817,DELIVERED
1260,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-02-28 18:18:10.817,DELETED
1261,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Congratulations on your achievement!,TEXT,2025-03-10 22:16:10.817,PENDING
1262,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,What's up?,TEXT,2025-03-07 09:16:10.817,DELETED
1263,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-02-16 18:39:10.817,READ
1264,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Take care!,TEXT,2025-02-11 04:59:10.817,DELETED
1265,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-15 02:38:10.817,PENDING
1266,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Happy Birthday!,TEXT,2025-02-16 07:17:10.817,DELETED
1267,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Did you complete the task?,TEXT,2025-02-22 11:07:10.817,DELETED
1268,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Did you complete the task?,TEXT,2025-02-18 03:43:10.817,DELIVERED
1269,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's meet tomorrow.,TEXT,2025-02-21 08:17:10.817,READ
1270,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-25 21:51:10.817,DELIVERED
1271,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-02-11 19:04:10.817,READ
1272,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-02-19 02:13:10.817,PENDING
1273,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-02-26 06:10:10.817,DELETED
1274,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Did you complete the task?,TEXT,2025-02-21 03:00:10.817,READ
